layer,tokens,time_us
act_fn,15648,1122.04
act_fn,15664,1123.36
act_fn,15680,1126.2
act_fn,15696,1127.42
act_fn,15712,1127.19
act_fn,15728,1128.82
act_fn,15744,1128.99
act_fn,15760,1130.64
act_fn,15776,1132.26
act_fn,15792,1132.9
act_fn,15808,1134.8
act_fn,15824,1134.72
act_fn,15840,1136.76
act_fn,15856,1138.61
act_fn,15872,1138.94
act_fn,15888,1137.97
act_fn,15904,1139.31
act_fn,15920,1139.03
act_fn,15936,1144.49
act_fn,15952,1141.13
act_fn,15968,1145.07
act_fn,15984,1145.33
act_fn,16000,1145.73
act_fn,16016,1150.83
act_fn,16032,1151.02
act_fn,16048,1151.71
act_fn,16064,1153.61
act_fn,16080,1156.87
act_fn,16096,1157.03
act_fn,16112,1155.56
act_fn,16128,1157.03
act_fn,16144,1158.38
act_fn,16160,1159.97
act_fn,16176,1163.43
act_fn,16192,1162.31
act_fn,16208,1164.42
act_fn,16224,1164.9
act_fn,16240,1166.85
act_fn,16256,1167.62
act_fn,16272,1166.13
act_fn,16288,1167.69
act_fn,16304,1167.68
act_fn,16320,1170.8
act_fn,16336,1170.59
act_fn,16352,1173.46
act_fn,16368,1172.24
down_proj,1,115.707
down_proj,2,123.419
down_proj,3,123.505
down_proj,4,123.334
down_proj,5,123.355
down_proj,6,123.483
down_proj,7,123.483
down_proj,8,123.387
down_proj,9,123.761
down_proj,10,123.643
down_proj,11,123.611
down_proj,12,123.568
down_proj,13,123.59
down_proj,14,123.547
down_proj,15,123.792
down_proj,16,123.771
down_proj,20,124.561
down_proj,24,124.849
down_proj,28,124.913
down_proj,32,125.393
down_proj,36,125.339
down_proj,40,125.873
down_proj,44,126.012
down_proj,48,126.395
down_proj,52,126.929
down_proj,56,126.342
down_proj,60,125.744
down_proj,64,126.822
down_proj,80,237.92
down_proj,96,238.315
down_proj,112,238.529
down_proj,128,239.03
down_proj,144,368.572
down_proj,160,370.29
down_proj,176,404.169
down_proj,192,404.371
down_proj,208,404.563
down_proj,224,404.671
down_proj,240,404.616
down_proj,256,405.053
down_proj,272,593.148
down_proj,288,593.404
down_proj,304,593.585
down_proj,320,593.628
down_proj,336,593.788
down_proj,352,594.066
down_proj,368,594.118
down_proj,384,594.087
down_proj,400,937.847
down_proj,416,937.943
down_proj,432,938.029
down_proj,448,938.017
down_proj,464,938.338
down_proj,480,938.551
down_proj,496,938.391
down_proj,512,938.551
down_proj,528,939.308
down_proj,544,939.607
down_proj,560,939.692
down_proj,576,939.703
down_proj,592,930.657
down_proj,608,930.572
down_proj,624,930.861
down_proj,640,930.732
down_proj,656,1404.49
down_proj,672,1405.64
down_proj,688,1407.43
down_proj,704,1408.5
down_proj,720,1409.2
down_proj,736,1409.57
down_proj,752,1410.23
down_proj,768,1410.47
down_proj,784,1410.29
down_proj,800,1410.66
down_proj,816,1410.94
down_proj,832,1411.18
down_proj,848,1411.39
down_proj,864,1411.8
down_proj,880,1412.17
down_proj,896,1412.21
down_proj,912,1412.84
down_proj,928,1412.99
down_proj,944,1413.08
down_proj,960,1413.3
down_proj,976,1413.4
down_proj,992,1413.46
down_proj,1008,1413.85
down_proj,1024,1414.32
down_proj,1040,1857.31
down_proj,1056,1857.43
down_proj,1072,1857.32
down_proj,1088,1857.55
down_proj,1104,1857.44
down_proj,1120,1857.59
down_proj,1136,1857.57
down_proj,1152,1857.7
down_proj,1168,1858.54
down_proj,1184,1858.34
down_proj,1200,1858.63
down_proj,1216,1858.39
down_proj,1232,1858.49
down_proj,1248,1858.32
down_proj,1264,1858.61
down_proj,1280,1858.5
down_proj,1296,1859.01
down_proj,1312,1859.07
down_proj,1328,1859.12
